"","cell_type","gene","avg_logFC","p_val","p_val_adj","de_family","de_method","de_type","diffexpressed","gene_label"
"18248","E15","Ighv5-10",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18249","E15","Ighv5-11",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18250","E15","Ighv5-12",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18251","E15","Ighv5-12-4",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18252","E15","Ighv5-13",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18253","E15","Ighv5-15",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18254","E15","Ighv5-16",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18255","E15","Ighv5-17",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18256","E15","Ighv5-18",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18257","E15","Ighv5-19",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18258","E15","Ighv5-2",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18259","E15","Ighv5-21",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18260","E15","Ighv5-3",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18261","E15","Ighv5-4",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18262","E15","Ighv5-5",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18263","E15","Ighv5-6",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18264","E15","Ighv5-7",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18265","E15","Ighv5-8",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18266","E15","Ighv5-8.1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18267","E15","Ighv5-9",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18268","E15","Ighv5-9-1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18269","E15","Ighv6-1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18270","E15","Ighv6-2",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18271","E15","Ighv6-3",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18272","E15","Ighv6-4",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18273","E15","Ighv6-5",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18274","E15","Ighv6-6",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18275","E15","Ighv6-7",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18276","E15","Ighv7-1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18277","E15","Ighv7-2",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18278","E15","Ighv7-3",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18279","E15","Ighv7-4",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18280","E15","Ighv8-1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18281","E15","Ighv8-10",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18282","E15","Ighv8-11",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18283","E15","Ighv8-12",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18284","E15","Ighv8-13",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18285","E15","Ighv8-14",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18286","E15","Ighv8-15",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18287","E15","Ighv8-16",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18288","E15","Ighv8-2",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18289","E15","Ighv8-3",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18290","E15","Ighv8-4",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18291","E15","Ighv8-5",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18292","E15","Ighv8-6",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18293","E15","Ighv8-7",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18294","E15","Ighv8-8",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18295","E15","Ighv8-9",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18296","E15","Ighv9-1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18297","E15","Ighv9-2",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18298","E15","Ighv9-3",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18299","E15","Ighv9-4",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18300","E15","Igip",-0.539660613546101,0.412300808431531,1,"pseudobulk","edgeR","LRT","NO",NA
"18301","E15","Igkc",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18302","E15","Igkj1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18303","E15","Igkj2",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18304","E15","Igkj3",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18305","E15","Igkj4",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18306","E15","Igkj5",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18307","E15","Igkv1-108",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18308","E15","Igkv1-110",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18309","E15","Igkv1-115",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18310","E15","Igkv1-117",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18311","E15","Igkv1-122",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18312","E15","Igkv1-131",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18313","E15","Igkv1-132",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18314","E15","Igkv1-133",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18315","E15","Igkv1-135",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18316","E15","Igkv1-136",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18317","E15","Igkv1-35",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18318","E15","Igkv1-88",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18319","E15","Igkv1-99",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18320","E15","Igkv10-94",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18321","E15","Igkv10-95",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18322","E15","Igkv10-96",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18323","E15","Igkv11-106",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18324","E15","Igkv11-114",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18325","E15","Igkv11-118",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18326","E15","Igkv11-125",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18327","E15","Igkv12-38",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18328","E15","Igkv12-40",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18329","E15","Igkv12-41",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18330","E15","Igkv12-42",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18331","E15","Igkv12-44",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18332","E15","Igkv12-46",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18333","E15","Igkv12-47",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18334","E15","Igkv12-49",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18335","E15","Igkv12-66",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18336","E15","Igkv12-67",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18337","E15","Igkv12-89",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18338","E15","Igkv12-98",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18339","E15","Igkv13-54-1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18340","E15","Igkv13-55-1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18341","E15","Igkv13-56-1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18342","E15","Igkv13-57-1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18343","E15","Igkv13-57-2",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18344","E15","Igkv13-61-1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18345","E15","Igkv13-62-1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18346","E15","Igkv13-64",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18347","E15","Igkv13-71-1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18348","E15","Igkv13-73-1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18349","E15","Igkv13-74-1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18350","E15","Igkv13-76",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18351","E15","Igkv13-78-1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18352","E15","Igkv13-80-1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18353","E15","Igkv13-82",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18354","E15","Igkv13-84",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18355","E15","Igkv13-85",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18356","E15","Igkv13-87",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18357","E15","Igkv14-100",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18358","E15","Igkv14-111",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18359","E15","Igkv14-118-1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18360","E15","Igkv14-118-2",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18361","E15","Igkv14-126",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18362","E15","Igkv14-126-1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18363","E15","Igkv14-130",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18364","E15","Igkv14-134-1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18365","E15","Igkv15-101",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18366","E15","Igkv15-101-1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18367","E15","Igkv15-102",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18368","E15","Igkv15-103",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18369","E15","Igkv15-97",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18370","E15","Igkv16-104",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18371","E15","Igkv17-121",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18372","E15","Igkv17-127",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18373","E15","Igkv17-134",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18374","E15","Igkv18-36",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18375","E15","Igkv19-93",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18376","E15","Igkv2-105",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18377","E15","Igkv2-107",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18378","E15","Igkv2-109",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18379","E15","Igkv2-112",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18380","E15","Igkv2-113",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18381","E15","Igkv2-116",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18382","E15","Igkv2-137",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18383","E15","Igkv2-93-1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18384","E15","Igkv2-95-1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18385","E15","Igkv2-95-2",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18386","E15","Igkv20-101-2",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18387","E15","Igkv3-1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18388","E15","Igkv3-10",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18389","E15","Igkv3-11",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18390","E15","Igkv3-12",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18391","E15","Igkv3-12-1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18392","E15","Igkv3-2",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18393","E15","Igkv3-3",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18394","E15","Igkv3-4",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18395","E15","Igkv3-5",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18396","E15","Igkv3-6",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18397","E15","Igkv3-7",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18398","E15","Igkv3-8",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18399","E15","Igkv3-9",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18400","E15","Igkv4-50",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18401","E15","Igkv4-51",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18402","E15","Igkv4-53",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18403","E15","Igkv4-54",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18404","E15","Igkv4-55",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18405","E15","Igkv4-56",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18406","E15","Igkv4-57",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18407","E15","Igkv4-57-1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18408","E15","Igkv4-58",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18409","E15","Igkv4-59",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18410","E15","Igkv4-60",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18411","E15","Igkv4-61",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18412","E15","Igkv4-62",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18413","E15","Igkv4-63",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18414","E15","Igkv4-65",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18415","E15","Igkv4-68",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18416","E15","Igkv4-69",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18417","E15","Igkv4-70",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18418","E15","Igkv4-71",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18419","E15","Igkv4-72",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18420","E15","Igkv4-73",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18421","E15","Igkv4-74",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18422","E15","Igkv4-75",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18423","E15","Igkv4-77",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18424","E15","Igkv4-78",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18425","E15","Igkv4-79",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18426","E15","Igkv4-80",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18427","E15","Igkv4-81",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18428","E15","Igkv4-83",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18429","E15","Igkv4-86",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18430","E15","Igkv4-90",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18431","E15","Igkv4-91",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18432","E15","Igkv4-92",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18433","E15","Igkv5-37",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18434","E15","Igkv5-39",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18435","E15","Igkv5-40-1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18436","E15","Igkv5-43",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18437","E15","Igkv5-45",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18438","E15","Igkv5-48",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18439","E15","Igkv6-13",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18440","E15","Igkv6-14",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18441","E15","Igkv6-15",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18442","E15","Igkv6-17",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18443","E15","Igkv6-20",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18444","E15","Igkv6-23",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18445","E15","Igkv6-25",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18446","E15","Igkv6-29",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18447","E15","Igkv6-32",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18448","E15","Igkv7-33",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18449","E15","Igkv8-16",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18450","E15","Igkv8-18",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18451","E15","Igkv8-19",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18452","E15","Igkv8-21",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18453","E15","Igkv8-22",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18454","E15","Igkv8-24",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18455","E15","Igkv8-26",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18456","E15","Igkv8-27",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18457","E15","Igkv8-28",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18458","E15","Igkv8-30",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18459","E15","Igkv8-31",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18460","E15","Igkv8-34",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18461","E15","Igkv9-119",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18462","E15","Igkv9-120",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18463","E15","Igkv9-123",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18464","E15","Igkv9-124",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18465","E15","Igkv9-128",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18466","E15","Igkv9-129",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18467","E15","Iglc1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18468","E15","Iglc2",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18469","E15","Iglc3",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18470","E15","Iglc4",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18471","E15","Iglj1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18472","E15","Iglj2",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18473","E15","Iglj3",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18474","E15","Iglj3p",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18475","E15","Iglj4",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18476","E15","Igll1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18477","E15","Iglon5",-0.284737088838714,0.468571148991819,1,"pseudobulk","edgeR","LRT","NO",NA
"18478","E15","Iglv1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18479","E15","Iglv2",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18480","E15","Iglv3",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18481","E15","Igsf1",-0.328226437324974,0.773622412885024,1,"pseudobulk","edgeR","LRT","NO",NA
"18482","E15","Igsf10",1.63929576907177,0.0770986132628921,1,"pseudobulk","edgeR","LRT","Highlit_up",NA
"18483","E15","Igsf11",-0.300804823808885,0.802429333123325,1,"pseudobulk","edgeR","LRT","NO",NA
"18484","E15","Igsf21",2.77802423021433,1.20932080240924e-06,0.00093796056876747,"pseudobulk","edgeR","LRT","Highlit_up",NA
"18485","E15","Igsf23",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18486","E15","Igsf3",-0.0488566662142781,0.894368681696821,1,"pseudobulk","edgeR","LRT","NO",NA
"18487","E15","Igsf5",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18488","E15","Igsf6",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18489","E15","Igsf8",-0.24925019057603,0.578950090591988,1,"pseudobulk","edgeR","LRT","NO",NA
"18490","E15","Igsf9",-1.03809112037686,0.0524083135874032,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"18491","E15","Igsf9b",0.895453536464389,0.0431705871588735,1,"pseudobulk","edgeR","LRT","NO",NA
"18492","E15","Igtp",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18493","E15","Ihh",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18494","E15","Iho1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18495","E15","Iigp1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18496","E15","Ik",0.0344770646952399,0.92636051235977,1,"pseudobulk","edgeR","LRT","NO",NA
"18497","E15","Ikbip",-0.817425905378551,0.350119303071851,1,"pseudobulk","edgeR","LRT","NO",NA
"18498","E15","Ikbkap",-0.026148667625279,0.946343361904128,1,"pseudobulk","edgeR","LRT","NO",NA
"18499","E15","Ikbkb",-0.162881242982713,0.708856480199901,1,"pseudobulk","edgeR","LRT","NO",NA
"18500","E15","Ikbke",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18501","E15","Ikbkg",1.50131258147095,0.0364126174582461,1,"pseudobulk","edgeR","LRT","Highlit_up",NA
"18502","E15","Ikzf1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18503","E15","Ikzf2",0.681561240978776,0.275029582117227,1,"pseudobulk","edgeR","LRT","NO",NA
"18504","E15","Ikzf3",0.990800826106723,0.567341709895004,1,"pseudobulk","edgeR","LRT","NO",NA
"18505","E15","Ikzf4",-0.122988711648901,0.759890426136838,1,"pseudobulk","edgeR","LRT","NO",NA
"18506","E15","Ikzf5",-0.685151739665124,0.20848408582778,1,"pseudobulk","edgeR","LRT","NO",NA
"18507","E15","Il10",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18508","E15","Il10ra",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18509","E15","Il10rb",-3.63505797749136,0.10367974780692,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"18510","E15","Il11",-2.41546266243042,0.0541065682034366,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"18511","E15","Il11ra1",0.847507178501655,0.426784451872592,1,"pseudobulk","edgeR","LRT","NO",NA
"18512","E15","Il11ra2",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18513","E15","Il11ra2.1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18514","E15","Il11ra2.2",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18515","E15","Il12a",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18516","E15","Il12b",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18517","E15","Il12rb1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18518","E15","Il12rb2",-2.74418798239907,0.242393373091107,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"18519","E15","Il13",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18520","E15","Il13ra1",-4.72954800137069,0.022867259104892,0.993635370424287,"pseudobulk","edgeR","LRT","Highlit_down",NA
"18521","E15","Il13ra2",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18522","E15","Il15",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18523","E15","Il15ra",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18524","E15","Il16",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18525","E15","Il17a",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18526","E15","Il17b",-2.74418798239907,0.242393373091107,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"18527","E15","Il17c",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18528","E15","Il17d",-0.618217992020179,0.468209564733137,1,"pseudobulk","edgeR","LRT","NO",NA
"18529","E15","Il17f",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18530","E15","Il17ra",0.220816319753181,0.826095206565987,1,"pseudobulk","edgeR","LRT","NO",NA
"18531","E15","Il17rb",-2.74112419910927,0.242814033836781,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"18532","E15","Il17rc",0.217943848488286,0.893219984396451,1,"pseudobulk","edgeR","LRT","NO",NA
"18533","E15","Il17rd",-0.149111098700776,0.849853530225661,1,"pseudobulk","edgeR","LRT","NO",NA
"18534","E15","Il17re",-1.94322921498178,0.404548026727575,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"18535","E15","Il18",-0.0149990787554999,0.973556825475593,1,"pseudobulk","edgeR","LRT","NO",NA
"18536","E15","Il18bp",-0.398754570337655,0.739278457430819,1,"pseudobulk","edgeR","LRT","NO",NA
"18537","E15","Il18r1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18538","E15","Il18rap",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18539","E15","Il19",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18540","E15","Il1a",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18541","E15","Il1b",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18542","E15","Il1bos",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18543","E15","Il1f10",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18544","E15","Il1f5",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18545","E15","Il1f6",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18546","E15","Il1f8",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18547","E15","Il1f9",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"18548","E15","Il1r1",-1.94650114368488,0.404093985674422,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"18549","E15","Il1r2",-2.74418798239907,0.242393373091107,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"18550","E15","Il1rap",2.29802912829368,0.00372175364763417,0.348098565506288,"pseudobulk","edgeR","LRT","Highlit_up",NA
"18551","E15","Il1rapl1",0.140493378029412,0.834851390829096,1,"pseudobulk","edgeR","LRT","NO",NA
"18552","E15","Il1rapl2",0.189842058689434,0.905150765819865,1,"pseudobulk","edgeR","LRT","NO",NA
"18553","E15","Il1rl1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
